AllStarRowID,personID,year,gameNum,gameID,teamID,leagueID,PlayedInGame,startingPos
0,gomezle01,1933.0,0.0,ALS193307060,NYA,AL,Y,1.0
1,ferreri01,1933.0,0.0,ALS193307060,BOS,AL,Y,2.0
2,gehrilo01,1933.0,0.0,ALS193307060,NYA,AL,Y,3.0
3,gehrich01,1933.0,0.0,ALS193307060,DET,AL,Y,4.0
4,dykesji01,1933.0,0.0,ALS193307060,CHA,AL,Y,5.0
5,cronijo01,1933.0,0.0,ALS193307060,WS1,AL,Y,6.0
6,chapmbe01,1933.0,0.0,ALS193307060,WS1,AL,Y,7.0
7,simmoal01,1933.0,0.0,ALS193307060,CHA,AL,Y,8.0
8,ruthba01,1933.0,0.0,ALS193307060,NYA,AL,Y,9.0
9,averiea01,1933.0,0.0,ALS193307060,CLE,AL,Y,NULL
10,crowdal01,1933.0,0.0,ALS193307060,WS1,AL,Y,NULL
11,dickebi01,1933.0,0.0,ALS193307060,NYA,AL,N,NULL
12,ferrewe01,1933.0,0.0,ALS193307060,CLE,AL,N,NULL
13,foxxji01,1933.0,0.0,ALS193307060,PHA,AL,N,NULL
14,grovele01,1933.0,0.0,ALS193307060,PHA,AL,Y,NULL
15,hildeor01,1933.0,0.0,ALS193307060,CLE,AL,N,NULL
16,lazzeto01,1933.0,0.0,ALS193307060,NYA,AL,N,NULL
17,westsa01,1933.0,0.0,ALS193307060,SLA,AL,Y,NULL
18,hallabi01,1933.0,0.0,ALS193307060,SLN,NL,Y,1.0
19,wilsoji01,1933.0,0.0,ALS193307060,SLN,NL,Y,2.0
20,terrybi01,1933.0,0.0,ALS193307060,NY1,NL,Y,3.0
21,friscfr01,1933.0,0.0,ALS193307060,SLN,NL,Y,4.0
22,martipe01,1933.0,0.0,ALS193307060,SLN,NL,Y,5.0
23,bartedi01,1933.0,0.0,ALS193307060,PHI,NL,Y,6.0
24,hafeych01,1933.0,0.0,ALS193307060,CIN,NL,Y,7.0
25,bergewa01,1933.0,0.0,ALS193307060,BSN,NL,Y,8.0
26,kleinch01,1933.0,0.0,ALS193307060,PHI,NL,Y,9.0
27,cuccito01,1933.0,0.0,ALS193307060,BRO,NL,Y,NULL
28,engliwo01,1933.0,0.0,ALS193307060,CHN,NL,Y,NULL
29,hartnga01,1933.0,0.0,ALS193307060,CHN,NL,Y,NULL
30,hubbeca01,1933.0,0.0,ALS193307060,NY1,NL,Y,NULL
31,odoulle01,1933.0,0.0,ALS193307060,NY1,NL,Y,NULL
32,schumha02,1933.0,0.0,ALS193307060,NY1,NL,N,NULL
33,traynpi01,1933.0,0.0,ALS193307060,PIT,NL,Y,NULL
34,wanerpa01,1933.0,0.0,ALS193307060,PIT,NL,Y,NULL
35,warnelo01,1933.0,0.0,ALS193307060,CHN,NL,Y,NULL
36,gomezle01,1934.0,0.0,NLS193407100,NYA,AL,Y,1.0
37,dickebi01,1934.0,0.0,NLS193407100,NYA,AL,Y,2.0
38,gehrilo01,1934.0,0.0,NLS193407100,NYA,AL,Y,3.0
39,gehrich01,1934.0,0.0,NLS193407100,DET,AL,Y,4.0
40,foxxji01,1934.0,0.0,NLS193407100,PHA,AL,Y,5.0
41,cronijo01,1934.0,0.0,NLS193407100,WS1,AL,Y,6.0
42,manushe01,1934.0,0.0,NLS193407100,WS1,AL,Y,7.0
43,simmoal01,1934.0,0.0,NLS193407100,CHA,AL,Y,8.0
44,ruthba01,1934.0,0.0,NLS193407100,NYA,AL,Y,9.0
45,averiea01,1934.0,0.0,NLS193407100,CLE,AL,Y,NULL
46,bridgto01,1934.0,0.0,NLS193407100,DET,AL,N,NULL
47,chapmbe01,1934.0,0.0,NLS193407100,NYA,AL,Y,NULL
48,cochrmi01,1934.0,0.0,NLS193407100,DET,AL,Y,NULL
49,dykesji01,1934.0,0.0,NLS193407100,CHA,AL,N,NULL
50,ferreri01,1934.0,0.0,NLS193407100,BOS,AL,N,NULL
51,hardeme01,1934.0,0.0,NLS193407100,CLE,AL,Y,NULL
52,higgipi01,1934.0,0.0,NLS193407100,PHA,AL,N,NULL
53,ruffire01,1934.0,0.0,NLS193407100,NYA,AL,Y,NULL
54,russeja01,1934.0,0.0,NLS193407100,WS1,AL,N,NULL
55,westsa01,1934.0,0.0,NLS193407100,SLA,AL,Y,NULL
56,hubbeca01,1934.0,0.0,NLS193407100,NY1,NL,Y,1.0
57,hartnga01,1934.0,0.0,NLS193407100,CHN,NL,Y,2.0
58,terrybi01,1934.0,0.0,NLS193407100,NY1,NL,Y,3.0
59,friscfr01,1934.0,0.0,NLS193407100,SLN,NL,Y,4.0
60,traynpi01,1934.0,0.0,NLS193407100,PIT,NL,Y,5.0
61,jackstr01,1934.0,0.0,NLS193407100,NY1,NL,Y,6.0
62,medwijo01,1934.0,0.0,NLS193407100,SLN,NL,Y,7.0
63,bergewa01,1934.0,0.0,NLS193407100,BSN,NL,Y,8.0
64,cuyleki01,1934.0,0.0,NLS193407100,CHN,NL,Y,9.0
65,deandi01,1934.0,0.0,NLS193407100,SLN,NL,Y,NULL
66,frankfr02,1934.0,0.0,NLS193407100,BSN,NL,Y,NULL
67,hermabi01,1934.0,0.0,NLS193407100,CHN,NL,Y,NULL
68,hermabi01,1934.0,0.0,NLS193407100,CHN,NL,Y,NULL
69,kleinch01,1934.0,0.0,NLS193407100,CHN,NL,Y,NULL
70,lopezal01,1934.0,0.0,NLS193407100,BRO,NL,Y,NULL
71,martipe01,1934.0,0.0,NLS193407100,SLN,NL,Y,NULL
72,moorejo02,1934.0,0.0,NLS193407100,NY1,NL,N,NULL
73,mungova01,1934.0,0.0,NLS193407100,BRO,NL,Y,NULL
74,ottme01,1934.0,0.0,NLS193407100,NY1,NL,Y,NULL
75,vaughar01,1934.0,0.0,NLS193407100,PIT,NL,Y,NULL
76,wanerpa01,1934.0,0.0,NLS193407100,PIT,NL,Y,NULL
77,warnelo01,1934.0,0.0,NLS193407100,CHN,NL,Y,NULL
78,gomezle01,1935.0,0.0,ALS193507080,NYA,AL,Y,1.0
79,hemslro01,1935.0,0.0,ALS193507080,SLA,AL,Y,2.0
80,gehrilo01,1935.0,0.0,ALS193507080,NYA,AL,Y,3.0
81,gehrich01,1935.0,0.0,ALS193507080,DET,AL,Y,4.0
82,foxxji01,1935.0,0.0,ALS193507080,PHA,AL,Y,5.0
83,cronijo01,1935.0,0.0,ALS193507080,BOS,AL,Y,6.0
84,johnsbo01,1935.0,0.0,ALS193507080,PHA,AL,Y,7.0
85,simmoal01,1935.0,0.0,ALS193507080,CHA,AL,Y,8.0
86,vosmijo01,1935.0,0.0,ALS193507080,CLE,AL,Y,9.0
87,averiea01,1935.0,0.0,ALS193507080,CLE,AL,N,NULL
88,bluegos01,1935.0,0.0,ALS193507080,WS1,AL,Y,NULL
89,bridgto01,1935.0,0.0,ALS193507080,DET,AL,N,NULL
90,chapmbe01,1935.0,0.0,ALS193507080,NYA,AL,Y,NULL
91,cochrmi01,1935.0,0.0,ALS193507080,DET,AL,N,NULL
92,cramedo01,1935.0,0.0,ALS193507080,PHA,AL,Y,NULL
93,ferreri01,1935.0,0.0,ALS193507080,BOS,AL,N,NULL
94,grovele01,1935.0,0.0,ALS193507080,BOS,AL,N,NULL
95,hardeme01,1935.0,0.0,ALS193507080,CLE,AL,Y,NULL
96,myerbu01,1935.0,0.0,ALS193507080,WS1,AL,N,NULL
97,rowesc01,1935.0,0.0,ALS193507080,DET,AL,N,NULL
98,westsa01,1935.0,0.0,ALS193507080,SLA,AL,N,NULL
99,walkebi01,1935.0,0.0,ALS193507080,SLN,NL,Y,1.0
100,wilsoji01,1935.0,0.0,ALS193507080,PHI,NL,Y,2.0
101,terrybi01,1935.0,0.0,ALS193507080,NY1,NL,Y,3.0
102,hermabi01,1935.0,0.0,ALS193507080,CHN,NL,Y,4.0
103,martipe01,1935.0,0.0,ALS193507080,SLN,NL,Y,5.0
104,vaughar01,1935.0,0.0,ALS193507080,PIT,NL,Y,6.0
105,medwijo01,1935.0,0.0,ALS193507080,SLN,NL,Y,7.0
106,bergewa01,1935.0,0.0,ALS193507080,BSN,NL,Y,8.0
107,ottme01,1935.0,0.0,ALS193507080,NY1,NL,Y,9.0
108,colliri02,1935.0,0.0,ALS193507080,SLN,NL,Y,NULL
109,deandi01,1935.0,0.0,ALS193507080,SLN,NL,Y,NULL
110,derripa01,1935.0,0.0,ALS193507080,CIN,NL,Y,NULL
111,friscfr01,1935.0,0.0,ALS193507080,SLN,NL,N,NULL
112,hartnga01,1935.0,0.0,ALS193507080,CHN,NL,Y,NULL
113,hubbeca01,1935.0,0.0,ALS193507080,NY1,NL,N,NULL
114,mancugu01,1935.0,0.0,ALS193507080,NY1,NL,Y,NULL
115,moorejo02,1935.0,0.0,ALS193507080,NY1,NL,Y,NULL
116,mungova01,1935.0,0.0,ALS193507080,BRO,NL,N,NULL
117,schumha02,1935.0,0.0,ALS193507080,NY1,NL,Y,NULL
118,wanerpa01,1935.0,0.0,ALS193507080,PIT,NL,Y,NULL
119,whitebu01,1935.0,0.0,ALS193507080,SLN,NL,Y,NULL
120,grovele01,1936.0,0.0,NLS193607070,BOS,AL,Y,1.0
121,ferreri01,1936.0,0.0,NLS193607070,BOS,AL,Y,2.0
122,gehrilo01,1936.0,0.0,NLS193607070,NYA,AL,Y,3.0
123,gehrich01,1936.0,0.0,NLS193607070,DET,AL,Y,4.0
124,higgipi01,1936.0,0.0,NLS193607070,PHA,AL,Y,5.0
125,applilu01,1936.0,0.0,NLS193607070,CHA,AL,Y,6.0
126,radclri01,1936.0,0.0,NLS193607070,CHA,AL,Y,7.0
127,averiea01,1936.0,0.0,NLS193607070,CLE,AL,Y,8.0
128,dimagjo01,1936.0,0.0,NLS193607070,NYA,AL,Y,9.0
129,bridgto01,1936.0,0.0,NLS193607070,DET,AL,N,NULL
130,chapmbe01,1936.0,0.0,NLS193607070,WS1,AL,Y,NULL
131,crosefr01,1936.0,0.0,NLS193607070,NYA,AL,Y,NULL
132,dickebi01,1936.0,0.0,NLS193607070,NYA,AL,Y,NULL
133,foxxji01,1936.0,0.0,NLS193607070,BOS,AL,Y,NULL
134,gomezle01,1936.0,0.0,NLS193607070,NYA,AL,N,NULL
135,gosligo01,1936.0,0.0,NLS193607070,DET,AL,Y,NULL
136,hardeme01,1936.0,0.0,NLS193607070,CLE,AL,Y,NULL
137,hemslro01,1936.0,0.0,NLS193607070,SLA,AL,N,NULL
138,kenneve01,1936.0,0.0,NLS193607070,CHA,AL,N,NULL
139,pearsmo01,1936.0,0.0,NLS193607070,NYA,AL,N,NULL
140,rowesc01,1936.0,0.0,NLS193607070,DET,AL,Y,NULL
141,selkige01,1936.0,0.0,NLS193607070,NYA,AL,Y,NULL
142,deandi01,1936.0,0.0,NLS193607070,SLN,NL,Y,1.0
143,hartnga01,1936.0,0.0,NLS193607070,CHN,NL,Y,2.0
144,colliri02,1936.0,0.0,NLS193607070,SLN,NL,Y,3.0
145,hermabi01,1936.0,0.0,NLS193607070,CHN,NL,Y,4.0
146,whitnpi01,1936.0,0.0,NLS193607070,PHI,NL,Y,5.0
147,durocle01,1936.0,0.0,NLS193607070,SLN,NL,Y,6.0
148,medwijo01,1936.0,0.0,NLS193607070,SLN,NL,Y,7.0
149,galanau01,1936.0,0.0,NLS193607070,CHN,NL,Y,8.0
150,demarfr02,1936.0,0.0,NLS193607070,CHN,NL,Y,9.0
151,bergewa01,1936.0,0.0,NLS193607070,BSN,NL,N,NULL
152,daviscu01,1936.0,0.0,NLS193607070,CHN,NL,Y,NULL
153,hubbeca01,1936.0,0.0,NLS193607070,NY1,NL,Y,NULL
154,lombaer01,1936.0,0.0,NLS193607070,CIN,NL,N,NULL
155,martist01,1936.0,0.0,NLS193607070,SLN,NL,N,NULL
156,moorejo02,1936.0,0.0,NLS193607070,NY1,NL,N,NULL
157,mungova01,1936.0,0.0,NLS193607070,BRO,NL,N,NULL
158,ottme01,1936.0,0.0,NLS193607070,NY1,NL,Y,NULL
159,riggsle01,1936.0,0.0,NLS193607070,CIN,NL,Y,NULL
160,suhrgu01,1936.0,0.0,NLS193607070,PIT,NL,N,NULL
161,vaughar01,1936.0,0.0,NLS193607070,PIT,NL,N,NULL
162,warnelo01,1936.0,0.0,NLS193607070,CHN,NL,Y,NULL
163,gomezle01,1937.0,0.0,ALS193707070,NYA,AL,Y,1.0
164,dickebi01,1937.0,0.0,ALS193707070,NYA,AL,Y,2.0
165,gehrilo01,1937.0,0.0,ALS193707070,NYA,AL,Y,3.0
166,gehrich01,1937.0,0.0,ALS193707070,DET,AL,Y,4.0
167,rolfere01,1937.0,0.0,ALS193707070,NYA,AL,Y,5.0
168,cronijo01,1937.0,0.0,ALS193707070,BOS,AL,Y,6.0
169,westsa01,1937.0,0.0,ALS193707070,SLA,AL,Y,7.0
170,averiea01,1937.0,0.0,ALS193707070,CLE,AL,Y,8.0
171,dimagjo01,1937.0,0.0,ALS193707070,NYA,AL,Y,9.0
172,bellbe01,1937.0,0.0,ALS193707070,SLA,AL,N,NULL
173,bridgto01,1937.0,0.0,ALS193707070,DET,AL,Y,NULL
174,cliftha01,1937.0,0.0,ALS193707070,SLA,AL,N,NULL
175,cramedo01,1937.0,0.0,ALS193707070,BOS,AL,N,NULL
176,ferreri01,1937.0,0.0,ALS193707070,WS1,AL,N,NULL
177,ferrewe01,1937.0,0.0,ALS193707070,WS1,AL,N,NULL
178,foxxji01,1937.0,0.0,ALS193707070,BOS,AL,Y,NULL
179,greenha01,1937.0,0.0,ALS193707070,DET,AL,N,NULL
180,grovele01,1937.0,0.0,ALS193707070,BOS,AL,N,NULL
181,hardeme01,1937.0,0.0,ALS193707070,CLE,AL,Y,NULL
182,moseswa01,1937.0,0.0,ALS193707070,PHA,AL,N,NULL
183,murphjo04,1937.0,0.0,ALS193707070,NYA,AL,N,NULL
184,myerbu01,1937.0,0.0,ALS193707070,WS1,AL,N,NULL
185,sewellu01,1937.0,0.0,ALS193707070,CHA,AL,N,NULL
186,stratmo01,1937.0,0.0,ALS193707070,CHA,AL,N,NULL
187,walkege02,1937.0,0.0,ALS193707070,DET,AL,N,NULL
188,deandi01,1937.0,0.0,ALS193707070,SLN,NL,Y,1.0
189,hartnga01,1937.0,0.0,ALS193707070,CHN,NL,Y,2.0
190,mizejo01,1937.0,0.0,ALS193707070,SLN,NL,Y,3.0
191,hermabi01,1937.0,0.0,ALS193707070,CHN,NL,Y,4.0
192,vaughar01,1937.0,0.0,ALS193707070,PIT,NL,Y,5.0
193,bartedi01,1937.0,0.0,ALS193707070,NY1,NL,Y,6.0
194,medwijo01,1937.0,0.0,ALS193707070,SLN,NL,Y,7.0
195,demarfr02,1937.0,0.0,ALS193707070,CHN,NL,Y,8.0
196,wanerpa01,1937.0,0.0,ALS193707070,PIT,NL,Y,9.0
197,blantcy01,1937.0,0.0,ALS193707070,PIT,NL,Y,NULL
198,colliri02,1937.0,0.0,ALS193707070,CHN,NL,Y,NULL
199,grissle01,1937.0,0.0,ALS193707070,CIN,NL,Y,NULL
200,hubbeca01,1937.0,0.0,ALS193707070,NY1,NL,Y,NULL
201,jurgebi01,1937.0,0.0,ALS193707070,CHN,NL,N,NULL
202,lombaer01,1937.0,0.0,ALS193707070,CIN,NL,N,NULL
203,mancugu01,1937.0,0.0,ALS193707070,NY1,NL,Y,NULL
204,martipe01,1937.0,0.0,ALS193707070,SLN,NL,N,NULL
205,moorege03,1937.0,0.0,ALS193707070,BSN,NL,N,NULL
206,moorejo02,1937.0,0.0,ALS193707070,NY1,NL,Y,NULL
207,mungova01,1937.0,0.0,ALS193707070,BRO,NL,Y,NULL
208,ottme01,1937.0,0.0,ALS193707070,NY1,NL,Y,NULL
209,waltebu01,1937.0,0.0,ALS193707070,PHI,NL,Y,NULL
210,whitebu01,1937.0,0.0,ALS193707070,NY1,NL,Y,NULL
211,gomezle01,1938.0,0.0,NLS193807060,NYA,AL,Y,1.0
212,dickebi01,1938.0,0.0,NLS193807060,NYA,AL,Y,2.0
213,foxxji01,1938.0,0.0,NLS193807060,BOS,AL,Y,3.0
214,gehrich01,1938.0,0.0,NLS193807060,DET,AL,Y,4.0
215,lewisbu01,1938.0,0.0,NLS193807060,WS1,AL,Y,5.0
216,cronijo01,1938.0,0.0,NLS193807060,BOS,AL,Y,6.0
217,kreevmi01,1938.0,0.0,NLS193807060,CHA,AL,Y,7.0
218,averiea01,1938.0,0.0,NLS193807060,CLE,AL,Y,8.0
219,dimagjo01,1938.0,0.0,NLS193807060,NYA,AL,Y,9.0
220,allenjo02,1938.0,0.0,NLS193807060,CLE,AL,Y,NULL
221,cramedo01,1938.0,0.0,NLS193807060,BOS,AL,Y,NULL
222,fellebo01,1938.0,0.0,NLS193807060,CLE,AL,N,NULL
223,ferreri01,1938.0,0.0,NLS193807060,WS1,AL,N,NULL
224,gehrilo01,1938.0,0.0,NLS193807060,NYA,AL,Y,NULL
225,greenha01,1938.0,0.0,NLS193807060,DET,AL,N,NULL
226,grovele01,1938.0,0.0,NLS193807060,BOS,AL,Y,NULL
227,johnsbo01,1938.0,0.0,NLS193807060,PHA,AL,Y,NULL
228,kenneve01,1938.0,0.0,NLS193807060,DET,AL,N,NULL
229,murphjo04,1938.0,0.0,NLS193807060,NYA,AL,N,NULL
230,newsobo01,1938.0,0.0,NLS193807060,SLA,AL,N,NULL
231,rolfere01,1938.0,0.0,NLS193807060,NYA,AL,N,NULL
232,ruffire01,1938.0,0.0,NLS193807060,NYA,AL,N,NULL
233,travice01,1938.0,0.0,NLS193807060,WS1,AL,N,NULL
234,yorkru01,1938.0,0.0,NLS193807060,DET,AL,Y,NULL
235,vandejo01,1938.0,0.0,NLS193807060,CIN,NL,Y,1.0
236,lombaer01,1938.0,0.0,NLS193807060,CIN,NL,Y,2.0
237,mccorfr01,1938.0,0.0,NLS193807060,CIN,NL,Y,3.0
238,hermabi01,1938.0,0.0,NLS193807060,CHN,NL,Y,4.0
239,hackst01,1938.0,0.0,NLS193807060,CHN,NL,Y,5.0
240,durocle01,1938.0,0.0,NLS193807060,BRO,NL,Y,6.0
241,medwijo01,1938.0,0.0,NLS193807060,SLN,NL,Y,7.0
242,ottme01,1938.0,0.0,NLS193807060,NY1,NL,Y,8.0
243,goodmiv01,1938.0,0.0,NLS193807060,CIN,NL,Y,9.0
244,brownma01,1938.0,0.0,NLS193807060,PIT,NL,Y,NULL
245,cuccito01,1938.0,0.0,NLS193807060,BSN,NL,N,NULL
246,danniha01,1938.0,0.0,NLS193807060,NY1,NL,N,NULL
247,derripa01,1938.0,0.0,NLS193807060,CIN,NL,N,NULL
248,hartnga01,1938.0,0.0,NLS193807060,CHN,NL,N,NULL
249,hubbeca01,1938.0,0.0,NLS193807060,NY1,NL,N,NULL
250,lavagco01,1938.0,0.0,NLS193807060,BRO,NL,N,NULL
251,leebi02,1938.0,0.0,NLS193807060,CHN,NL,Y,NULL
252,leibeha01,1938.0,0.0,NLS193807060,NY1,NL,Y,NULL
253,martihe01,1938.0,0.0,NLS193807060,PHI,NL,N,NULL
254,moorejo02,1938.0,0.0,NLS193807060,NY1,NL,N,NULL
255,phelpba01,1938.0,0.0,NLS193807060,BRO,NL,N,NULL
256,turneji01,1938.0,0.0,NLS193807060,BSN,NL,N,NULL
257,vaughar01,1938.0,0.0,NLS193807060,PIT,NL,N,NULL
258,wanerll01,1938.0,0.0,NLS193807060,PIT,NL,N,NULL
259,ruffire01,1939.0,0.0,ALS193907110,NYA,AL,Y,1.0
260,dickebi01,1939.0,0.0,ALS193907110,NYA,AL,Y,2.0
261,greenha01,1939.0,0.0,ALS193907110,DET,AL,Y,3.0
262,gordojo01,1939.0,0.0,ALS193907110,NYA,AL,Y,4.0
263,rolfere01,1939.0,0.0,ALS193907110,NYA,AL,Y,5.0
264,cronijo01,1939.0,0.0,ALS193907110,BOS,AL,Y,6.0
265,selkige01,1939.0,0.0,ALS193907110,NYA,AL,Y,7.0
266,dimagjo01,1939.0,0.0,ALS193907110,NYA,AL,Y,8.0
267,cramedo01,1939.0,0.0,ALS193907110,BOS,AL,Y,9.0
268,applilu01,1939.0,0.0,ALS193907110,CHA,AL,N,NULL
269,bridgto01,1939.0,0.0,ALS193907110,DET,AL,Y,NULL
270,casege01,1939.0,0.0,ALS193907110,WS1,AL,N,NULL
271,crosefr01,1939.0,0.0,ALS193907110,NYA,AL,N,NULL
272,fellebo01,1939.0,0.0,ALS193907110,CLE,AL,Y,NULL
273,foxxji01,1939.0,0.0,ALS193907110,BOS,AL,N,NULL
274,gehrilo01,1939.0,0.0,ALS193907110,NYA,AL,N,NULL
275,gomezle01,1939.0,0.0,ALS193907110,NYA,AL,N,NULL
276,grovele01,1939.0,0.0,ALS193907110,BOS,AL,N,NULL
277,hayesfr01,1939.0,0.0,ALS193907110,PHA,AL,N,NULL
278,hemslro01,1939.0,0.0,ALS193907110,CLE,AL,N,NULL
279,hoagmy01,1939.0,0.0,ALS193907110,SLA,AL,Y,NULL
280,johnsbo01,1939.0,0.0,ALS193907110,PHA,AL,N,NULL
281,lyonste01,1939.0,0.0,ALS193907110,CHA,AL,N,NULL
282,mcquige02,1939.0,0.0,ALS193907110,SLA,AL,N,NULL
283,murphjo04,1939.0,0.0,ALS193907110,NYA,AL,N,NULL
284,newsobo01,1939.0,0.0,ALS193907110,DET,AL,N,NULL
285,derripa01,1939.0,0.0,ALS193907110,CIN,NL,Y,1.0
286,lombaer01,1939.0,0.0,ALS193907110,CIN,NL,Y,2.0
287,mccorfr01,1939.0,0.0,ALS193907110,CIN,NL,Y,3.0
288,freylo01,1939.0,0.0,ALS193907110,CIN,NL,Y,4.0
289,hackst01,1939.0,0.0,ALS193907110,CHN,NL,Y,5.0
290,vaughar01,1939.0,0.0,ALS193907110,PIT,NL,Y,6.0
291,medwijo01,1939.0,0.0,ALS193907110,SLN,NL,Y,7.0
292,ottme01,1939.0,0.0,ALS193907110,NY1,NL,Y,8.0
293,goodmiv01,1939.0,0.0,ALS193907110,CIN,NL,Y,9.0
294,arnovmo01,1939.0,0.0,ALS193907110,PHI,NL,N,NULL
295,camildo01,1939.0,0.0,ALS193907110,BRO,NL,Y,NULL
296,danniha01,1939.0,0.0,ALS193907110,NY1,NL,N,NULL
297,daviscu01,1939.0,0.0,ALS193907110,SLN,NL,N,NULL
298,fettelo01,1939.0,0.0,ALS193907110,BSN,NL,Y,NULL
299,hermabi01,1939.0,0.0,ALS193907110,CHN,NL,Y,NULL
300,jurgebi01,1939.0,0.0,ALS193907110,NY1,NL,N,NULL
301,lavagco01,1939.0,0.0,ALS193907110,BRO,NL,N,NULL
302,leebi02,1939.0,0.0,ALS193907110,CHN,NL,Y,NULL
303,milleed03,1939.0,0.0,ALS193907110,BSN,NL,N,NULL
304,mizejo01,1939.0,0.0,ALS193907110,SLN,NL,Y,NULL
305,moorete01,1939.0,0.0,ALS193907110,SLN,NL,Y,NULL
306,phelpba01,1939.0,0.0,ALS193907110,BRO,NL,Y,NULL
307,vandejo01,1939.0,0.0,ALS193907110,CIN,NL,N,NULL
308,waltebu01,1939.0,0.0,ALS193907110,CIN,NL,N,NULL
309,warnelo01,1939.0,0.0,ALS193907110,SLN,NL,N,NULL
310,wyattwh01,1939.0,0.0,ALS193907110,BRO,NL,N,NULL
311,ruffire01,1940.0,0.0,NLS194007090,NYA,AL,Y,1.0
312,dickebi01,1940.0,0.0,NLS194007090,NYA,AL,Y,2.0
313,foxxji01,1940.0,0.0,NLS194007090,BOS,AL,Y,3.0
314,gordojo01,1940.0,0.0,NLS194007090,NYA,AL,Y,4.0
315,travice01,1940.0,0.0,NLS194007090,WS1,AL,Y,5.0
316,applilu01,1940.0,0.0,NLS194007090,CHA,AL,Y,6.0
317,willite01,1940.0,0.0,NLS194007090,BOS,AL,Y,7.0
318,dimagjo01,1940.0,0.0,NLS194007090,NYA,AL,Y,8.0
319,kellech01,1940.0,0.0,NLS194007090,NYA,AL,Y,9.0
320,boudrlo01,1940.0,0.0,NLS194007090,CLE,AL,Y,NULL
321,bridgto01,1940.0,0.0,NLS194007090,DET,AL,N,NULL
322,cramedo01,1940.0,0.0,NLS194007090,BOS,AL,N,NULL
323,fellebo01,1940.0,0.0,NLS194007090,CLE,AL,Y,NULL
324,finnelo01,1940.0,0.0,NLS194007090,BOS,AL,Y,NULL
325,greenha01,1940.0,0.0,NLS194007090,DET,AL,Y,NULL
326,hayesfr01,1940.0,0.0,NLS194007090,PHA,AL,Y,NULL
327,hemslro01,1940.0,0.0,NLS194007090,CLE,AL,Y,NULL
328,johnsbo01,1940.0,0.0,NLS194007090,PHA,AL,N,NULL
329,keltnke01,1940.0,0.0,NLS194007090,CLE,AL,Y,NULL
330,leonadu02,1940.0,0.0,NLS194007090,WS1,AL,N,NULL
331,mackra01,1940.0,0.0,NLS194007090,CLE,AL,Y,NULL
332,mcquige02,1940.0,0.0,NLS194007090,SLA,AL,N,NULL
333,milnaal01,1940.0,0.0,NLS194007090,CLE,AL,N,NULL
334,newsobo01,1940.0,0.0,NLS194007090,DET,AL,Y,NULL
335,pearsmo01,1940.0,0.0,NLS194007090,NYA,AL,N,NULL
336,rolfere01,1940.0,0.0,NLS194007090,NYA,AL,N,NULL
337,derripa01,1940.0,0.0,NLS194007090,CIN,NL,Y,1.0
338,lombaer01,1940.0,0.0,NLS194007090,CIN,NL,Y,2.0
339,mizejo01,1940.0,0.0,NLS194007090,SLN,NL,Y,3.0
340,hermabi01,1940.0,0.0,NLS194007090,CHN,NL,Y,4.0
341,lavagco01,1940.0,0.0,NLS194007090,BRO,NL,Y,5.0
342,vaughar01,1940.0,0.0,NLS194007090,PIT,NL,Y,6.0
343,medwijo01,1940.0,0.0,NLS194007090,BRO,NL,Y,7.0
344,moorete01,1940.0,0.0,NLS194007090,SLN,NL,Y,8.0
345,westma02,1940.0,0.0,NLS194007090,BSN,NL,Y,9.0
346,coscape01,1940.0,0.0,NLS194007090,BRO,NL,Y,NULL
347,danniha01,1940.0,0.0,NLS194007090,NY1,NL,Y,NULL
348,durocle01,1940.0,0.0,NLS194007090,BRO,NL,N,NULL
349,frencla01,1940.0,0.0,NLS194007090,CHN,NL,Y,NULL
350,higbeki01,1940.0,0.0,NLS194007090,PHI,NL,N,NULL
351,hubbeca01,1940.0,0.0,NLS194007090,NY1,NL,Y,NULL
352,jurgebi01,1940.0,0.0,NLS194007090,NY1,NL,N,NULL
353,leibeha01,1940.0,0.0,NLS194007090,CHN,NL,N,NULL
354,maypi01,1940.0,0.0,NLS194007090,PHI,NL,Y,NULL
355,mccorfr01,1940.0,0.0,NLS194007090,CIN,NL,Y,NULL
356,milleed03,1940.0,0.0,NLS194007090,BSN,NL,Y,NULL
357,moorejo02,1940.0,0.0,NLS194007090,NY1,NL,Y,NULL
358,mulcahu01,1940.0,0.0,NLS194007090,PHI,NL,N,NULL
359,nichobi01,1940.0,0.0,NLS194007090,CHN,NL,Y,NULL
360,ottme01,1940.0,0.0,NLS194007090,NY1,NL,Y,NULL
361,phelpba01,1940.0,0.0,NLS194007090,BRO,NL,Y,NULL
362,waltebu01,1940.0,0.0,NLS194007090,CIN,NL,Y,NULL
363,wyattwh01,1940.0,0.0,NLS194007090,BRO,NL,Y,NULL
364,fellebo01,1941.0,0.0,ALS194107080,CLE,AL,Y,1.0
365,dickebi01,1941.0,0.0,ALS194107080,NYA,AL,Y,2.0
366,yorkru01,1941.0,0.0,ALS194107080,DET,AL,Y,3.0
367,doerrbo01,1941.0,0.0,ALS194107080,BOS,AL,Y,4.0
368,travice01,1941.0,0.0,ALS194107080,WS1,AL,Y,5.0
369,cronijo01,1941.0,0.0,ALS194107080,BOS,AL,Y,6.0
370,willite01,1941.0,0.0,ALS194107080,BOS,AL,Y,7.0
